Anio;Dep Id;Dep Nombre;Mun Id;Mun Nombre;VER ID;VER NOMBRE;Ubicacion;AGPRE NOMBRE;Cantidad Muestras;Promedio;Nivel de Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;05440018;LA MONTAÑITA;RURAL;ASOCIACIÓN USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL LOS SALTOS - EL ROSARIO;12;0,2212;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;05440008;CIMARRONAS;RURAL;ASOCIADOS DEL ACUEDUCTO DE CASCAJO;10;6,2937;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;054400000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL GAVIRIA SAN JUAN BOSCO - AGUAS;19;12,1457;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;05440025;SALTO ARRIBA;RURAL;ASOCIACIÓN USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL LOS SALTOS - EL ROSARIO;12;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;05440027;SAN JUAN BOSCO;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL GAVIRIA SAN JUAN BOSCO - AGUAS;8;8,1294;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;05440010;EL ROSARIO;RURAL;ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL POZO, LA INMACULADA, MILAGROSA, EL ROSARIO, PORVENIR;6;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05440;MARINILLA;05440001;ALTO DEL MERCADO;RURAL;ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL LA PRIMAVERA EL SOCORRO LA ASUNCION Y PARTE DEL ALTO DEL MERCADO;6;6,993;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440027;SAN JUAN BOSCO;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL GAVIRIA SAN JUAN BOSCO - AGUAS;3;2,0565;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;054400000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL GAVIRIA SAN JUAN BOSCO - AGUAS;8;5,2448;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440002;BELÉN;RURAL;CORPORACIÓN DE SERVICIOS PÚBLICOS DE BELÉN MARINILLA-CORBELÉN;24;3,0645;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440012;GAVIRIA;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL GAVIRIA SAN JUAN BOSCO - AGUAS;7;3,8783;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440020;LA PRIMAVERA;RURAL;ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL LA PRIMAVERA EL SOCORRO LA ASUNCION Y PARTE DEL ALTO DEL MERCADO;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440026;SAN JOSE;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL ALTO DEL MERCADO;4;10,4895;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440001;ALTO DEL MERCADO;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL ALTO DEL MERCADO;3;6,993;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440004;CASCAJO ABAJO;RURAL;ASOCIADOS DEL ACUEDUCTO DE CASCAJO;4;5,2448;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440008;CIMARRONAS;RURAL;ASOCIADOS DEL ACUEDUCTO DE CASCAJO;3;6,993;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;054400001;NO APLICA;URBANO;EMPRESA DE SERVICIOS PUBLICOS DE SAN JOSE DE LA MARINILLA E.S.P.;49;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;054400000;SIN DATO;RURAL;ASOCIADOS DEL ACUEDUCTO DE CASCAJO;4;5,2448;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440007;CHOCHO MAYO;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL ALTO DEL MERCADO;3;13,5719;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440011;EL SOCORRO;RURAL;ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL LA PRIMAVERA EL SOCORRO LA ASUNCION Y PARTE DEL ALTO DEL MERCADO;3;7,6509;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440001;ALTO DEL MERCADO;RURAL;ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL LA PRIMAVERA EL SOCORRO LA ASUNCION Y PARTE DEL ALTO DEL MERCADO;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440013;LA ASUNCIÓN;RURAL;ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL LA PRIMAVERA EL SOCORRO LA ASUNCION Y PARTE DEL ALTO DEL MERCADO;3;7,6509;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440003;CAMPO ALEGRE;RURAL;ASOCIADOS DEL ACUEDUCTO DE CASCAJO;3;6,993;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05440;MARINILLA;05440028;SANTA CRUZ;RURAL;ASOCIACIÓN DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL ALTO DEL MERCADO;3;13,5719;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN PALMITAS;25;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN LA MONTAÑA;29;0,2743;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010000;SIN DATO;URBANO;CORPORACIÓN DE ASOCIADOS DEL ACUEDUCTO ISAAC GAVIRIA;35;1,0854;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN SAN ANTONIO;60;1,5124;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN LA CASCADA;14;0,2662;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN SAN CRISTOBAL;50;0,8198;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN AYURA;329;1,5677;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN VILLA HERMOSA;15;0,4396;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN MANANTIALES;272;1,3658;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN AGUAS FRIAS;25;0,2652;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN AGUAS FRIAS;32;1,2933;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010000;SIN DATO;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN VILLA HERMOSA;13;1,4158;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN PALMITAS;34;0,0949;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010000;SIN DATO;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN SAN CRISTOBAL;7;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010000;SIN DATO;URBANO;CORPORACIÓN DE ASOCIADOS DEL ACUEDUCTO ISAAC GAVIRIA;24;8,0932;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN SAN CRISTOBAL;41;0,4721;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN SAN ANTONIO;60;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN AYURA;261;1,5714;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN LA CASCADA;19;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN LA MONTAÑA;31;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN VILLA HERMOSA;23;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010000;SIN DATO;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN AYURA;79;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010000;SIN DATO;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN MANANTIALES;106;2,7229;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05001;MEDELLIN;050010001;NO APLICA;URBANO;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P. - MEDELLÍN MANANTIALES;207;1,1452;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;054670001;NO APLICA;URBANO;OFICINA DE SERVICIOS PÚBLICOS MUNICIPIO DE MONTEBELLO E.S.P.;26;3,8288;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467008;EL GAVILAN;RURAL;JUNTA DE ACCION COMUNAL ACUEDUCTO EL GAVILAN;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467020;LA QUIEBRA;RURAL;JUNTA DE ACCIÓN COMUNAL ACUEDUCTO LA QUIEBRA;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467026;SABANITAS;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO FUENTES UNIDAS - SABANITAS PARTE ALTA;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467015;LA GRANJA;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDA LA GRANJA;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467026;SABANITAS;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO FUENTES UNIDAS -SABANITAS PARTE BAJA ;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467010;EL OLIVAL;RURAL;ACUEDUCTO AGUA VIVA -EL OLIVAL PARTE BAJA;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467013;GETSEMANI;RURAL;JUNTA DE ACCION COMUNAL VEREDA GETSEMANI;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467028;ZARCITOS;RURAL;JUNTA DE ACCION COMUNAL ACUEDUCTO ZARCITOS PARTE PAJA;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05467;MONTEBELLO;05467007;EL ENCENILLO;RURAL;JUNTA ADMINISTRADORA ACUEDUCTO EL ENCENILLO;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05467;MONTEBELLO;05467008;EL GAVILAN;RURAL;JUNTA DE ACCION COMUNAL ACUEDUCTO EL GAVILAN;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05467;MONTEBELLO;054670001;NO APLICA;URBANO;OFICINA DE SERVICIOS PÚBLICOS MUNICIPIO DE MONTEBELLO E.S.P.;25;10,3695;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480025;PAVARANDOCITO;RURAL;JUNTA DE ACCION COMUNAL PAVARANDOCITO;1;53,0973;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480030;VILLA  ARTEAGA;RURAL;JUNTA DE ACCION COMUNAL VEREDA VILLA ARTEAGA;1;37,5;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480021;NUEVO MUNDO;RURAL;JUNTA DE ACCION COMUNAL NUEVO MUNDO;1;53,0973;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480033;BEDO PINAL;RURAL;JUNTA DE ACCION COMUNAL PIÑALES - BEDO;1;36,1445;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480017;LOS CEDROS;RURAL;JUNTA DE ACCION COMUNAL LOS CEDROS;1;36,1445;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480002;BEJUQUILLO;RURAL;JUNTA DE ACCION COMUNAL CORREGIMIENTO DE BEJUQUILLO;1;53,0973;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480005;CAUCHERAS;RURAL;JUNTA DE ACCIÓN COMUNAL CORREGIMIENTO DE CAUCHERAS;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;05480026;PORROSO;RURAL;JUNTA DE ACCION COMUNAL PORROSO;1;53,0973;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05480;MUTATA;054800001;NO APLICA;URBANO;AGUAS REGIONALES EPM S.A. E.S.P. - MUTATÁ;36;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05480;MUTATA;054800001;NO APLICA;URBANO;AGUAS REGIONALES EPM S.A. E.S.P. - MUTATÁ;32;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
